Date,TempMax,TempMin,TempMean,RelHumMax,RelHumMin,RelHumMean,WindGustMax,WindGustMin,WindGustMean,WindSpeedMax,WindSpeedMin,WindSpeedMean,SunShDurMin,ShWaveRad,UVRad,Evapotranspiration,zone
2020-02-04T00:00:00,24.710424,10.290426,17.310425,97.29044,35.462315,74.50533,6.6,2.5,4.2041664,2.8178005,1.3038405,2.1086063,670.88336,5294,556.04,2.5775995,
2020-02-05T00:00:00,25.330425,11.890426,18.015844,94.47122,33.9441,71.244316,7.1,2.4,4.1083336,2.942788,1.4142135,2.1593773,483.43738,4231,484.13998,2.3112004,
2020-02-06T00:00:00,25.980425,12.500426,18.14001,92.32161,33.46633,69.535225,5.9,2.8,4.2541666,2.657066,1.3,2.107806,587.2712,4987,533.51996,2.5977602,
2020-02-07T00:00:00,24.270426,12.360426,18.933344,89.785675,35.894966,66.93834,5.6,2.3,3.7958333,2.433105,0.64031243,1.7510632,289.34314,4192,455.61,2.2391999,
2020-02-08T00:00:00,22.490425,15.200426,18.910007,86.69954,46.406303,70.834366,5.9,3.3,4.3458333,2.641969,1.7492856,2.1682389,89.3675,2745,334.75995,1.7423998,
2020-02-09T00:00:00,26.470425,13.450426,19.530012,86.31778,40.447285,70.02334,6.7,3.1,4.5416665,3.0528674,1.4866068,2.2880368,582.4591,4557,514.16,2.4955204,
2020-02-10T00:00:00,26.000425,12.220426,18.45709,94.800674,30.346762,65.42652,7.6,3.1,4.6541667,3.088689,1.6278821,2.3915627,677.8,5506,581.24005,3.0672002,
2020-02-11T00:00:00,26.660425,12.770426,18.961258,93.272224,34.575966,68.14687,6.9,3.1,4.65,2.863564,1.7,2.3633687,672.9727,5487,582.14,2.8569596,
2020-02-12T00:00:00,26.530424,11.580426,18.979176,95.658165,33.328785,64.805305,7.4,3.5,4.975,3.04795,1.9104973,2.535557,678.08484,5541,588.08,2.9246404,
2020-02-13T00:00:00,25.960424,11.710426,18.057924,97.35934,31.475931,71.9788,7.4,1.5,4.3125005,3.1256998,1.0630146,2.2730265,681.49994,5545,592.91,2.7345598,
2020-02-14T00:00:00,26.320425,13.970426,19.921259,100.071045,40.485302,73.52579,7.3,1.7,4.2041674,3.1320918,0.92195445,2.0275562,355.17072,4652,508.03003,2.2449598,
2020-02-15T00:00:00,28.260426,15.820426,20.96126,100.069885,45.9884,79.09817,6.3,2.7,4.0541663,2.7658634,1.4142135,2.0187182,561.02423,5144,559.7399,2.5272,
2020-02-16T00:00:00,27.650425,14.630425,20.28084,97.11777,45.150043,77.75848,5.5,2.8,3.870834,2.6832817,0.4,1.976623,606.385,5283,568.88995,2.7331204,
2020-02-17T00:00:00,27.990425,14.940426,20.478758,93.83956,40.6852,74.878105,6.6,2.4,4.0624995,3.0232434,0.41231057,2.0868096,686.50006,5642,602.93,2.98224,
2020-02-18T00:00:00,28.330425,15.710426,21.767923,94.69735,40.806038,69.41126,5.7,1.4,3.4541664,2.4186773,0.98488575,1.7752143,635.7429,5593,607.38,2.8180802,
2020-02-19T00:00:00,28.610424,15.810426,21.805426,94.48108,37.537968,69.287636,5.2,0.9,3.1416667,2.4413111,0.31622776,1.5289187,667.8378,5628,610.44995,2.9390404,
2020-02-20T00:00:00,28.560425,15.390426,21.921675,98.226204,43.780212,75.41731,4.7,1.1,2.8750002,2.1931713,0.36055514,1.172466,512.44714,5237,584.15,2.6726403,
2020-02-21T00:00:00,29.750425,14.860426,21.334589,96.7953,34.552677,74.01517,6.3,2.5,4.1791663,2.9546573,1.360147,2.3219087,660.88007,5700,617.02,3.1680005,
2020-02-22T00:00:00,30.030424,15.350426,22.384596,99.75187,39.230057,71.11059,4,1.3,2.8874998,2.376973,0.28284273,1.3854581,650.18646,5715,619.72003,2.9649599,
2020-02-23T00:00:00,30.010426,15.710426,22.697922,99.30612,40.45588,74.54548,4.6,1.3,3.125,2.5495098,0.5,1.4825748,632.1225,5379,601.56,2.9059203,
2020-02-24T00:00:00,27.170425,17.460424,22.215841,95.5215,53.657104,78.37608,6,2.6,3.6416664,2.745906,0.4,1.7319375,386.33566,4587,531.42,2.6064,
2020-02-25T00:00:00,23.920425,16.490425,20.412092,95.91573,63.166664,85.31313,7.3,2.2,3.8208332,3.5057096,0.44721362,1.8265146,144.19292,2906,358.62,1.6963199,
2020-02-26T00:00:00,25.040424,15.740426,19.93001,99.05225,54.781128,83.00686,7.6,1.7,3.4458332,2.5,0.44721362,1.4753929,569.9276,4255,511.1,2.79216,
2020-02-27T00:00:00,26.250425,15.510426,20.852926,96.94825,60.786716,81.45519,4.8,2.1,3.345833,2.5079873,0.5,1.5531,580.6859,5161,585.50006,3.1809607,
2020-02-28T00:00:00,28.320425,15.030426,21.46334,94.11971,39.009342,71.09579,5.1,1.6,3.654167,2.8301945,0.92195445,1.7908164,697.88635,6005,654.89996,3.8289597,
2020-02-29T00:00:00,29.970425,15.990426,22.105423,94.10366,35.69094,72.26881,4.5,2.7,3.4999998,2.8071337,0,1.7546264,702.26666,6073,662.27997,3.77568,
2020-03-01T00:00:00,30.260426,16.230425,22.972094,93.605545,39.674675,71.00611,5.7,2.4,3.6250002,2.8017852,0.72801095,1.940353,698.7311,6030,663.84,3.76848,
2020-03-02T00:00:00,30.090425,17.590425,23.358759,97.15328,45.229816,76.20309,7.5,2,3.8374996,3.275668,0.41231057,1.8387524,636.1748,5640,631.29,3.5049598,
2020-03-03T00:00:00,29.040424,19.010426,22.95751,94.95063,48.572865,75.19883,7.8,1.9,4.0375004,2.7730849,0.2,1.585347,578.7586,5282,585.15,3.1320002,
2020-03-04T00:00:00,28.870424,18.600426,23.188341,96.00559,55.719936,78.44919,8.7,1.1,4.9874997,4.00125,0.22360681,1.6404179,619.63745,5124,578.24005,3.4819202,
2020-03-05T00:00:00,28.480425,18.860424,23.590843,98.151215,53.340054,77.44221,6.4,1.4,3.7208335,2.109502,0.56568545,1.3464693,543.56464,5453,625.78,3.5409594,
2020-03-06T00:00:00,26.350426,20.080425,22.975424,98.39772,69.17073,85.663124,8.4,1.4,4.3458333,3.2202485,0.50990194,1.6164113,450.71448,4901,533.84,3.4473596,
2020-03-07T00:00:00,25.390425,18.370424,21.217093,98.200714,64.36856,89.64951,5.5,1.6,2.7833335,2.6907248,0.9055385,1.649403,82.81482,1864,253.04,1.3420799,
2020-03-08T00:00:00,28.930426,18.340425,23.376677,97.03991,56.70134,82.513596,7.5,1.4,4.325,2.8319604,1.2369317,1.9916229,476.0714,5152,569.72003,3.2947202,
2020-03-09T00:00:00,28.460424,15.680426,22.269592,95.00162,41.134567,72.48684,6.5,2.5,4.0625005,2.8,0.70710677,2.0333378,710.8636,6300,693.52997,4.4251204,
2020-03-10T00:00:00,28.790424,16.790424,22.380424,94.73922,37.71138,68.12212,5.6,2.3,3.7458336,2.8231187,0.9055385,2.012327,712.8697,6517,706.08997,4.32144,
2020-03-11T00:00:00,29.860424,17.610424,24.26542,96.310585,42.190357,68.04692,6.1,1,3.2916658,2.3194828,0.22360681,1.4805473,609.3813,6224,701.35004,4.0032005,
2020-03-12T00:00:00,31.430426,19.830425,25.271257,93.28194,43.8338,72.5823,5.4,1.5,3.1166666,2.302173,0.22360681,1.4531355,649.13324,5693,632.07,3.6532803,
2020-03-13T00:00:00,32.410423,20.450424,26.143759,92.42324,45.16529,70.00521,5.7,2.5,4.254167,2.9529645,1.2,2.1161346,710.19714,6277,711.31,4.1688,
2020-03-14T00:00:00,30.890425,19.090425,24.747925,89.20527,48.02738,68.135994,10,2.8,6.7708335,6.046487,2.059126,3.599384,597.3584,6048,686.56,4.515841,
2020-03-15T00:00:00,30.730425,19.420425,24.343338,93.83967,44.881935,71.43864,10.1,3.4,6.0375,4.4102154,1.8867962,2.89771,585.4134,6207,703.1401,4.3128,
2020-03-16T00:00:00,31.130424,19.480425,24.600424,92.03147,38.114765,68.20388,6.4,2.9,4.3375,2.8301945,1.4142135,2.2009926,571.4146,5968,680.57,3.9168,
2020-03-17T00:00:00,30.980425,19.560425,24.562925,88.06725,37.248787,66.179054,5.7,2.8,3.9333334,2.6925824,1.3892444,1.9633106,525.62103,6015,688.00995,4.0132804,
2020-03-18T00:00:00,30.810425,19.480425,24.518755,86.379906,44.289913,68.529816,7.3,2.1,4.1166673,3.3015149,0.7,2.0059025,441.60562,5190,615.86005,3.41856,
2020-03-19T00:00:00,31.070425,18.870424,25.107927,94.755165,36.891075,67.721245,5.2,0.8,2.5375,1.6492423,0,0.9234083,535.27435,6533,727.78,3.74832,
2020-03-20T00:00:00,31.210424,19.250425,25.088339,99.31329,42.503483,73.33854,5.5,1.1,3.0666664,2.4413111,0.70710677,1.4276438,543.4569,5581,636.33,3.5294406,
2020-03-21T00:00:00,31.650425,19.460424,25.363756,96.56844,37.036354,68.03499,5.5,1.3,3.8374996,3.1064448,0.3,1.6912584,569.1616,6105,691.13995,3.8880002,
2020-03-22T00:00:00,28.580425,18.420425,23.153343,96.606804,46.935047,74.71291,8,2.4,4.083334,2.147091,0.50990194,1.582296,419.23703,5306,612.3599,3.4056,
2020-03-23T00:00:00,29.860424,18.480425,24.51251,94.681656,46.29851,71.01414,6.5,1.3,3.820834,2.6,0.4,1.6525506,608.18585,6040,680.6501,3.5697598,
2020-03-24T00:00:00,30.580425,19.340425,25.234179,91.61501,48.264217,70.26708,6.5,1.3,3.4958334,2.385372,0.2,1.556863,583.9698,5601,648.6,3.2529602,
2020-03-25T00:00:00,32.020424,20.180426,26.225843,91.97493,41.922104,69.59412,5.6,1.7,3.2333329,2.3537204,0.31622776,1.4660589,548.23505,5980,700.27997,3.49776,
2020-03-26T00:00:00,33.800426,22.190426,27.792091,94.87008,40.81786,69.359924,5.3,1.2,3.2708333,2.302173,0.2,1.5199093,611.57556,5734,663.73,3.4056008,
2020-03-27T00:00:00,34.880424,22.510426,27.816673,86.11355,33.201958,63.69514,7.3,2.7,4.533334,3.4525354,1,2.1835482,738.18787,6814,768.63007,4.3660803,
2020-03-28T00:00:00,34.820423,21.620424,28.04084,95.66589,37.342533,66.54682,9.2,2.9,5.391667,4.4011364,1.7088008,2.6077862,737.75305,6756,772.17004,4.40496,
2020-03-29T00:00:00,33.650425,20.000425,26.438341,95.683044,30.12087,63.148968,8.8,1.7,5.1416664,4.2426405,1.2369317,2.749093,742.1667,7135,783.4601,4.548959,
2020-03-30T00:00:00,33.470425,20.320425,26.537092,95.10892,24.620993,56.594143,8.8,1.7,4.825,3.945884,1.4142135,2.453062,741.1429,7200,788.00006,4.5489597,
2020-03-31T00:00:00,34.290424,18.790424,26.536674,96.03735,25.765524,58.749706,6.3,1.6,3.604167,2.7856774,0.2,1.5205197,722.6305,7167,790.03,4.2292795,
2020-04-01T00:00:00,34.740425,19.810425,27.806677,97.29692,31.409414,64.04946,6,1.6,3.8166664,2.6627054,1,2.0228465,746.3,7112,792.75,4.1198406,
2020-04-02T00:00:00,35.820423,24.000425,28.484177,95.96106,38.95319,71.57144,8.9,3.6,5.8500004,4,0.9433981,2.6464393,607.7187,6349,742.42,3.96,
2020-04-03T00:00:00,33.920425,22.140425,27.391676,96.86522,63.33734,80.81713,8,1.7,5.270833,4.560702,1.2165525,2.0673714,476.5138,6253,710.29004,3.80448,
2020-04-04T00:00:00,33.770424,23.350426,27.793756,97.9377,44.99236,76.38865,6.9,1.9,4.691666,3.4234486,0.41231057,1.751711,541.0409,6222,729.33997,4.0363197,
2020-04-05T00:00:00,33.480427,22.940426,27.23876,98.28864,52.579395,82.945274,8,2.7,5.1416664,3.238827,1.5,2.176667,383.50922,6289,735.75,3.7324803,
2020-04-06T00:00:00,35.580425,23.090425,28.03126,98.76372,32.783604,74.09223,7.1,3.1,5.2791657,3.3376637,1.4,2.4732525,578.8949,6628,764.57,4.4135995,
2020-04-07T00:00:00,36.550426,24.340425,29.617922,93.41412,31.476706,64.89273,9,3.7,6.208334,4.560702,1.5652475,3.2525349,635.3695,6481,758.7999,4.8225603,
2020-04-08T00:00:00,31.280424,23.930426,27.826675,97.01234,64.24517,81.72936,10,2.7,5.75,4.304649,1.2806249,2.5595176,509.35352,6078,709.46,3.5784,
2020-04-09T00:00:00,33.520424,22.750425,28.207506,96.04347,49.391155,72.8559,6.3,2.8,4.6375003,3.482815,1.7088008,2.286608,536.1061,6663,779.12,4.282559,
2020-04-10T00:00:00,34.510426,23.340425,28.902098,94.36523,43.04001,69.94273,6.8,1.1,4.15,2.758623,0.36055514,1.9932038,647.56964,6780,742.88995,4.3257594,
2020-04-11T00:00:00,34.640427,19.670425,27.662506,94.36987,50.645374,68.91002,8.2,1.9,4.6541667,6.2769423,0.98488575,2.2415655,626.7781,6624,742.84,4.2868805,
2020-04-12T00:00:00,31.040424,20.290424,26.09751,94.77929,54.23679,75.36097,5.8,1.6,3.6291666,2.109502,0.44721362,1.4297122,649.8368,6372,736.32,3.708,
2020-04-13T00:00:00,33.630424,22.370424,28.531258,97.07235,53.964455,74.56234,7.2,2.1,4.3250003,2.418677,1.0440307,1.7544423,682.3263,6481,752.82,3.9844801,
2020-04-14T00:00:00,34.660423,25.500425,29.682093,97.830475,52.218964,76.22813,7.5,1.9,4.208333,2.280351,0.8544004,1.7150334,610.6866,6288,755.07996,3.8520002,
2020-04-15T00:00:00,32.120426,21.330425,26.036674,96.613754,61.673107,83.15392,6.9,1.8,4.595834,3.3600597,0.82462114,2.3211977,458.06998,5445,652.6501,3.4545605,
2020-04-16T00:00:00,33.510426,21.370424,27.683754,93.83895,53.325066,75.026505,8,3.2,5.3624997,2.9120438,0.70710677,1.8680252,602.75305,5827,695.51,4.07664,
2020-04-17T00:00:00,30.770426,22.500425,26.440424,97.87551,66.580414,85.321655,10,2.6,7.266667,5.2554736,1.421267,3.0430934,558.5178,3797,417.50998,3.4905598,
2020-04-18T00:00:00,33.340424,22.800425,26.92334,95.41083,59.385445,83.5311,13.3,3.6,7.9875007,5.622277,2.0223749,3.688986,438.58575,4651,551.81,4.28544,
2020-04-19T00:00:00,33.380424,23.740425,28.279589,94.23209,57.330738,77.78288,9.9,2.3,5.7875004,4.6173587,1.6401219,2.8912427,574.93005,5557,636.44,4.4855995,
2020-04-20T00:00:00,28.600426,22.560425,25.639175,93.5556,75.99223,84.578514,10.2,3,6.516667,4.00125,1.360147,2.5071418,556.60583,5050,590.02997,4.284,
2020-04-21T00:00:00,27.310425,22.530424,25.102507,95.592575,73.1333,85.260086,7.4,1.9,4.275,2.9120438,0.36055514,1.5494887,464.6597,2941,328.74,2.2435198,
2020-04-22T00:00:00,31.320425,22.820425,25.593758,95.59655,59.582596,83.37488,10.1,1.5,5.391667,2.7294688,0.41231057,1.7490951,525.439,4953,621.72003,4.0391994,
2020-04-23T00:00:00,31.800425,20.850426,25.106255,96.71531,63.81307,85.609795,9.8,1.1,4.7999997,3.4014704,0.22360681,1.3574547,468.697,4824,559.83,3.7814403,
2020-04-24T00:00:00,26.320425,21.450424,23.470007,97.50498,78.7899,90.329506,9.2,2.6,5.7166667,3.905125,0.7211103,2.0066674,494.61502,1935,241.26,2.1801603,
2020-04-25T00:00:00,28.120424,21.310425,24.518341,98.703705,72.55947,88.993126,10.5,2.4,6.233332,4.2520585,1.2,2.4069273,359.74478,2836,331.19998,2.4940798,
2020-04-26T00:00:00,26.620424,21.110424,23.746674,96.91344,77.326904,87.89078,7.4,2.3,4.495834,2.8999999,1.1661904,2.0243752,166.85764,3134,359.06998,2.5963197,
2020-04-27T00:00:00,30.640425,21.460424,26.17209,95.82947,63.613007,80.69312,5.9,0.7,3.3750002,2.6076808,1.0630146,1.6043415,638.561,5079,601.45996,3.7310398,
2020-04-28T00:00:00,28.480425,22.730425,24.867506,97.39712,72.34808,87.29327,6.8,1.4,3.841667,2.7202942,0.50990194,1.5149049,554.9043,4582,537.04,3.5135999,
2020-04-29T00:00:00,31.150425,22.860424,26.447092,97.39742,60.9331,81.58094,6.5,2.1,4.2499995,2.640076,0.82462114,1.5014701,588.322,4491,540.26,3.4344003,
2020-04-30T00:00:00,28.660425,23.220425,26.040422,97.81866,72.117645,85.3577,6.2,2,3.8791668,3.2557642,0.3,1.4954247,596.166,4447,516.41003,3.492,
2020-05-01T00:00:00,28.980425,23.650425,25.897928,96.418205,73.979904,87.28793,7.5,1.8,3.9791672,3.224903,0.14142136,1.3707329,542.2756,4737,543.28,3.57984,
2020-05-02T00:00:00,29.460424,22.800425,25.495422,94.420395,68.297035,84.389626,6.4,2.1,3.8375006,2.376973,0.70710677,1.5372332,658.32196,4873,580.30005,3.8188798,
2020-05-03T00:00:00,29.840425,23.410425,26.300005,97.52376,69.97531,84.4623,8.1,2.8,4.7625,2.9732137,0.9433981,1.8554177,589.17755,4977,624.3,3.8736,
2020-05-04T00:00:00,32.570423,24.230425,28.616259,97.479454,66.017654,81.66207,5.6,2.8,3.908333,2.404163,1.1,1.7443873,608.1535,5900,670.82,4.2652802,
2020-05-05T00:00:00,33.190426,24.190426,28.18959,95.04558,63.715683,81.9105,6.5,2.1,4.1708336,2.7073975,0.2,1.6263958,624.63214,5633,662.29,4.157281,
2020-05-06T00:00:00,29.390425,21.520426,25.124178,100.041695,66.352165,86.714355,9.8,1.7,4.6249995,3.2280025,0.36055514,1.6743221,285.56497,3650,452.01,2.96352,
2020-05-07T00:00:00,33.100426,21.460424,26.994173,97.14511,53.810604,78.785965,7,1.2,3.4124994,4.830114,0.31622776,1.3017678,661.39734,6872,796.85,5.0601597,
2020-05-08T00:00:00,32.790424,22.010426,28.317507,97.537254,57.78494,79.06722,8,0.8,3.758334,2.0396078,0.1,1.220824,578.55695,6122,715.43,4.489919,
2020-05-09T00:00:00,34.310425,25.250425,29.318342,96.8978,56.015774,79.91071,7.9,1.6,3.7916667,1.9313208,0.41231057,1.241424,699.1163,6618,768.5901,4.950719,
2020-05-10T00:00:00,34.550426,25.830425,29.89084,93.51014,58.66359,76.65426,5.6,1.1,3.2999995,1.9646883,0.31622776,1.3873228,729.2706,6786,779.95,5.22432,
2020-05-11T00:00:00,33.910423,26.270426,29.80001,96.29074,58.42093,79.31623,6.2,0.9,3.054166,2.1213202,0.22360681,1.1581258,644.19904,6658,781.59,5.065919,
2020-05-12T00:00:00,35.120426,26.690426,30.731256,94.425835,51.0919,73.43312,5.9,0.8,3.6625001,3.4205263,0.4,1.7467712,717.7947,6941,800.62,5.67648,
2020-05-13T00:00:00,32.500423,25.550425,28.714172,95.29822,64.069954,81.644745,7.8,2.2,4.9458327,4.060788,1.029563,2.1240106,586.43427,6258,733.12,5.22,
2020-05-14T00:00:00,34.280426,26.250425,29.630005,94.75206,58.908417,78.29685,8,1.7,5.0291667,2.996665,1.3341664,2.1662858,705.9986,6610,765.07996,5.4043202,
2020-05-15T00:00:00,33.460426,26.420425,28.822088,94.81088,64.98886,82.836555,9.1,1.7,4.6749997,3.5805027,0.31622776,2.4308207,589.13635,4912,613.98004,4.1414404,
2020-05-16T00:00:00,34.490425,26.540424,30.315008,92.31601,64.16557,80.2625,9.2,2.1,5.8041663,3.8275318,1.2041595,2.658786,454.09412,5140,656.04,4.22928,
2020-05-17T00:00:00,34.620426,27.480425,30.768759,95.45274,63.292923,79.78085,7,2.4,4.4625,2.7856774,0.98994946,1.9535432,499.44745,4818,600.91,3.9441602,
2020-05-18T00:00:00,35.030426,27.750425,31.084593,93.90868,60.01503,76.98648,6.2,2,3.8999999,2.657066,0.5,1.6266437,634.1467,6644,764.29,5.304961,
2020-05-19T00:00:00,31.820425,25.300425,28.547506,95.35096,77.6698,87.51725,7.7,1.9,3.8124998,4.031129,0.72801095,1.9491743,87.44142,1928,244.63,1.8201602,
2020-05-20T00:00:00,29.140425,24.820425,26.630842,96.324814,79.26433,89.249504,23.9,8.1,17.050001,10.682695,4.4777226,7.5312543,150.16919,2099,275.98996,4.7116795,
2020-05-21T00:00:00,29.370424,25.430426,27.170004,94.18179,77.20069,87.81092,19.9,5.9,11.349999,9.241753,3.2557642,5.514543,205.69444,2977,376.63,3.72672,
2020-05-22T00:00:00,31.900425,25.630424,28.90167,95.57086,68.16117,83.3949,10.8,2.3,6.5375004,5.8249464,0.70710677,3.1633112,170.57509,3718,445.81998,3.36672,
2020-05-23T00:00:00,33.700424,27.570425,30.37626,91.818405,65.90141,79.35343,9.3,4.7,7.0624995,4.440721,2.6172504,3.6287012,520.9081,5575,663.98004,4.8239994,
2020-05-24T00:00:00,32.970425,27.560425,29.982925,90.10825,67.8348,78.95658,12.7,6.7,10.133334,6.2968245,3.8013155,5.4424653,228.97643,4762,595.7801,4.6180797,
2020-05-25T00:00:00,31.590425,27.200424,29.166677,88.95951,68.79628,78.98027,15.5,10.9,12.933333,7.7058415,5.500909,6.4510727,336.69025,4743,568.83,4.776481,
2020-05-26T00:00:00,32.050426,24.910425,29.023756,90.21232,66.87278,77.75992,17.3,11,13.0625,8.944272,1.9416488,6.4509244,316.69495,4377,509.25003,4.502879,
2020-05-27T00:00:00,28.540424,23.320425,25.256676,98.64647,76.44074,89.57838,17.4,3.5,10.300001,8.315046,1.9104972,4.3554187,195.69698,4163,511.57004,4.140001,
2020-05-28T00:00:00,30.980425,24.260426,26.86959,96.82828,65.00062,83.85212,7.6,1.3,5.2791667,2.9,0.44721362,2.0037527,460.37576,3733,453.17,3.3494399,
2020-05-29T00:00:00,32.000423,24.240425,27.485008,95.178825,63.73933,82.91691,6.7,2.7,5.1166663,2.5961509,0.5830952,2.0532377,462.82465,4390,548.3,3.8332806,
2020-05-30T00:00:00,29.620424,25.010426,26.890425,95.2369,71.766624,86.07427,8,3,5.2708335,3.1953092,0.44721362,2.0413065,258.6677,3903,461.51,3.3638403,
2020-05-31T00:00:00,33.250423,25.330425,28.864592,95.06561,61.056313,82.06472,7.6,2.2,4.670833,3.1953092,0.84852815,1.9596299,531.2921,4288,515.17,3.54096,
2020-06-01T00:00:00,33.110424,26.020426,28.952093,92.73451,68.43176,81.91767,8.5,2.6,5.9750004,3.5846896,2.1931713,2.989705,609.14056,5469,652.62,4.51296,
2020-06-02T00:00:00,34.060425,26.390425,29.427507,92.70361,64.57237,81.11918,10.3,3.9,6.2208333,4.3266616,2.4515302,3.363697,629.8477,4663,558.07996,4.2292805,
2020-06-03T00:00:00,31.240425,25.590425,28.314592,96.15473,74.20848,86.0268,8.3,3.2,6.133333,4.3324356,2.5079873,3.2352507,549.05493,3614,420.97003,3.2731197,
2020-06-04T00:00:00,31.770426,25.200424,27.472925,96.44025,72.1236,89.51357,8.1,3.5,5.133333,3.8,1.5652475,2.6344705,537.8977,3371,465.69,3.08304,
2020-06-05T00:00:00,33.070423,25.930426,29.373756,95.47711,65.37498,84.71337,8.9,4.2,6.491667,4.0199504,2.0615528,3.1761315,551.97784,4371,505.16,3.9239998,
2020-06-06T00:00:00,32.750423,27.200424,29.044592,96.352394,72.79038,87.37851,9.3,2.8,5.8458333,4.3081317,1.17047,2.78915,555.0359,3932,501.77002,3.4344,
2020-06-07T00:00:00,33.460426,27.290424,29.439177,94.839935,64.95049,83.605446,7.2,2.4,4.491667,3.310589,0.5,1.6243905,575.7778,5165,608.72,4.3271995,
2020-06-08T00:00:00,33.070423,26.190426,29.139175,97.717064,64.64326,84.23672,5.9,1.5,3.8083334,3.11127,0.5,1.6689286,347.77493,5106,620.08,3.8995197,
2020-06-09T00:00:00,35.190426,27.590425,31.247923,95.794975,62.747288,78.59295,5.5,1.8,3.7291667,2.4166093,0.22360681,1.3781813,687.4881,6349,768.01996,4.94496,
2020-06-10T00:00:00,32.760426,26.580425,29.693336,94.98353,68.01839,82.83366,6.9,3.2,5.241667,2.9068882,1.118034,2.1124597,517.4562,4975,580.48,4.42368,
2020-06-11T00:00:00,30.920425,26.840425,28.474174,93.70664,76.011955,85.86227,9.7,4.9,7.3874993,4.482187,2.7294688,3.5405648,365.99664,3048,379.44998,3.7612803,
2020-06-12T00:00:00,29.470425,26.910425,27.990845,95.666725,83.41454,90.53895,9.4,6.8,7.7791667,5.0159745,3,3.8772364,347.24304,2278,300.56003,2.7792003,
2020-06-13T00:00:00,29.620424,27.000425,28.030424,95.67144,84.43514,90.88584,10.7,5.4,7.858333,5.456189,2.7202942,3.7680101,288.82703,3548,388.31,3.5625598,
2020-06-14T00:00:00,32.830425,27.210424,29.446257,94.38554,72.805244,84.996376,10.4,4.3,6.799999,5.2201533,2.2671568,3.3518066,570.1185,4337,510.18,3.7656,
2020-06-15T00:00:00,32.720425,27.600426,29.615837,92.98766,72.447624,84.08239,9.6,4.9,6.9708333,4.560702,2.6925821,3.4288387,421.64102,4306,516.83997,3.9283202,
2020-06-16T00:00:00,33.550426,26.670425,29.19126,94.93153,66.51842,85.20148,9.5,4.3,7.0000005,5.4120235,1.9849433,3.3040686,210.94276,4063,513.93994,3.9758408,
2020-06-17T00:00:00,29.000425,26.760426,27.668756,97.08818,87.41933,92.36207,9.8,4.7,8.120833,5.813777,2.7730849,4.1210265,18.787878,870,119.91,1.6905597,
2020-06-18T00:00:00,29.490425,26.590425,27.550428,96.17588,82.65964,92.2257,9.3,5.1,7.2583337,5.4332314,2.5317976,3.6832325,36.785862,1578,191.46999,2.0592,
2020-06-19T00:00:00,30.480425,26.670425,28.19542,94.42526,79.316795,89.16268,8.1,5.1,6.5,4.118252,2,3.1769507,101.81819,2727,347.30002,2.62224,
2020-06-20T00:00:00,32.790424,27.240425,29.63709,90.797295,72.48902,81.8433,10.5,6.7,8.441666,5.3535037,3.176476,3.9863586,471.11115,5012,595.52,4.2091193,
2020-06-21T00:00:00,31.180426,26.800425,28.628342,93.5442,76.72323,85.50442,12.3,7.6,9.979167,6.1220913,3.828838,4.6777325,273.44476,3900,514.42004,3.9931202,
2020-06-22T00:00:00,33.510426,26.910425,29.592512,92.70026,69.3019,83.06121,10.9,6.3,8.395834,5.6302757,3.3600597,4.177024,352.72797,4234,519.55,3.92832,
2020-06-23T00:00:00,32.380424,27.810425,29.847925,96.307755,72.60572,85.18461,9.5,4.3,7.145834,4.88467,2.2203605,3.3715265,456.10376,4243,550.43,3.5769598,
2020-06-24T00:00:00,34.090424,28.310425,30.82709,94.139366,64.38848,81.824394,10.2,4.1,7.120833,4.049691,1.9235384,3.350867,607.57007,6036,727.77,4.94208,
2020-06-25T00:00:00,34.730427,27.770426,30.654589,92.617935,63.57601,79.2042,11.7,6.1,8.712501,4.648656,2.118962,3.7193937,579.38385,5843,677.99994,5.0817595,
2020-06-26T00:00:00,32.190426,27.480425,29.991257,94.05949,71.47336,81.52532,12.6,6.8,9.3166685,5.4424257,3.1256998,4.3310256,522.1881,4043,498.09,4.19184,
2020-06-27T00:00:00,31.510426,26.140425,28.141676,96.622246,82.56108,90.32452,10.7,3.6,7.404167,5.0249376,1.6155494,3.6403224,523.8181,2131,270.18,2.60928,
2020-06-28T00:00:00,29.870424,26.280424,27.580008,96.39417,80.58398,91.71894,9.2,3.4,6.304167,4.1868844,1.9104972,3.0208178,129.99191,1881,205.42,2.1239998,
2020-06-29T00:00:00,32.230427,26.440426,28.755842,94.31991,70.06146,86.7158,7.5,2.2,5.0750003,4.1761227,1.3038404,2.320823,295.13028,2944,380.95,2.92896,
2020-06-30T00:00:00,32.260426,26.980425,29.754593,95.29277,69.76369,83.03919,7.5,3,5.3125,3.0083218,1.3341664,2.3653085,501.9271,5821,712.02,4.91184,
2020-07-01T00:00:00,34.440426,27.640425,31.011675,94.89714,62.922024,80.002335,7.5,4.3,6.195833,3.622154,2.236068,3.099123,607.92426,5677,717.6699,5.01984,
2020-07-02T00:00:00,33.830425,27.860424,30.310423,94.57258,68.19153,82.95287,8.2,3.2,6.4125,3.6715121,2.0248456,3.040995,531.901,4117,506.72003,3.9816003,
2020-07-03T00:00:00,33.530426,28.000425,30.691673,94.295845,64.935684,80.91938,7.5,3,5.5208335,3.3120992,1.7,2.5342014,482.5503,5534,679.5,4.6944,
