date,TempMax,TempMin,TempMean,RelHumMax,RelHumMin,RelHumMean
9/17/1998,31.28,25.66,28.213,97.886,73.074,88.387
9/18/1998,33.64,26.35,29.999,97.139,62.165,81.88
9/19/1998,33.77,26.59,29.674,94.769,64.097,83.675
9/20/1998,29.81,26.04,27.348,97.426,75.177,89.452
9/21/1998,32.11,25.71,27.936,97.251,71.502,88.769
9/22/1998,33.2,26.25,29.493,96.002,63.354,81.871
9/23/1998,33.8,25.93,29.875,94.46,64.401,82.798
9/24/1998,32.6,26.02,28.992,97.773,66.769,84.023
9/25/1998,33.61,26.41,30.195,97.832,67.238,83.804
9/26/1998,34.59,27.89,31.333,96.37,63.853,81.306
9/27/1998,34.13,25.98,29.411,98.178,63.717,83.953
9/28/1998,31.88,25.53,27.988,95.582,79.604,88.579
9/29/1998,32.25,26.06,29.158,96.115,65.136,82.045
9/30/1998,31.17,25.39,27.845,97.197,72.958,86.073
10/1/1998,32.04,26.12,28.415,95.765,68.728,85.197
10/2/1998,31.96,25,28.09,98.118,67.624,85.565
10/3/1998,32.28,25.44,28.128,95.523,65.805,83.772
10/4/1998,30.72,26.31,28.537,94.978,67.902,84.217
10/5/1998,33.3,26.58,29.641,96.461,58.564,80.765
10/6/1998,33.56,26.46,30.049,96.797,58.903,81.348
10/7/1998,34.27,26.91,30.254,94.833,56.275,78.127
10/8/1998,34.06,27.15,30.403,96.52,56.736,79.524
10/9/1998,34.36,27.01,30.339,96.353,54.931,78.117
10/10/1998,34.34,26.28,29.965,97.542,55.226,79.24
10/11/1998,33.63,26.39,29.894,97.082,60.127,81.704
10/12/1998,33.61,27.29,30.133,95.692,67.919,83.869
10/13/1998,33.3,26.27,29.173,97.599,62.279,84.368
10/14/1998,33.02,25.88,28.835,97.088,68.81,84.304
10/15/1998,31.87,25.24,27.11,96.724,66.197,87.951
10/16/1998,30.26,24.96,26.893,97.359,72.003,89.801
10/17/1998,31.08,25.91,28.25,96.162,70.893,87.121
10/18/1998,32.78,26.07,28.959,97.195,66.687,85.084
10/19/1998,32.96,25.95,28.926,94.257,70.188,85.53
10/20/1998,30.5,25.6,27.435,94.315,77.905,87.468
10/21/1998,30.67,24.99,27.24,95.8,68.26,85.868
10/22/1998,31.13,24.6,27.285,97.248,68.182,85.859
10/23/1998,30.53,23.97,27.2,98.528,73.214,87.312
10/24/1998,31.9,24.75,28.093,95.287,57.303,78.397
10/25/1998,32.13,24.61,28.098,97.239,57.161,80.127
10/26/1998,32.26,24.75,28.332,95.623,62.284,82.281
10/27/1998,32.1,21.83,27.595,96.91,56.45,80.549
10/28/1998,31.72,22.06,26.647,95.243,57.4,78.766
10/29/1998,31.1,22.28,27.577,96.437,63.746,82.251
10/30/1998,26.47,22.47,24.064,96.542,84.24,90.83
10/31/1998,28.84,22.38,25.612,97.513,67.268,84.583
11/1/1998,26.84,22.98,25.072,97.995,77.123,88.866
11/2/1998,30.11,21.56,25.878,95.13,62.857,83.572
11/3/1998,30.71,21.53,25.801,97.622,56.401,82.499
11/4/1998,30.71,21.34,25.758,97.265,58.642,81.68
11/5/1998,31.07,20.95,26.02,95.072,51.345,77
11/6/1998,31.17,21.44,25.831,95.741,50.362,77.652
11/7/1998,30.34,22.02,25.54,95.793,51.68,78.25
11/8/1998,30.43,21.78,25.567,95.791,48.644,77.893
11/9/1998,30.04,21.2,25.215,96.083,50.011,80.168
11/10/1998,30.16,22.64,25.72,94.877,56.083,78.529
11/11/1998,29.57,21.1,25.055,94.13,56.661,79.505
11/12/1998,30.5,19.03,25.059,97.47,49.569,78.647
11/13/1998,30.61,18.78,24.187,97.166,47.531,78.906
11/14/1998,30.51,18.71,24.356,96.917,46.063,76.537
11/15/1998,30.57,20.15,24.893,94.677,45.905,75.997
11/16/1998,32.03,21.55,27.263,91.625,46.175,70.798
11/17/1998,31.78,23.05,26.908,88.793,49.958,74.1
11/18/1998,32.23,22.54,27.22,92.298,54.087,74.61
11/19/1998,31.98,22.55,27.029,92.186,52.433,70.43
11/20/1998,30.57,23.1,26.826,86.763,58.183,73.724
11/21/1998,30.59,23.27,27.043,94.277,66.746,82.351
11/22/1998,24.91,21.2,23.243,98.167,88.844,93.965
11/23/1998,23.63,22.41,22.89,99.971,92.557,96.046
11/24/1998,27.46,21.29,24.442,97.499,69.632,87.186
11/25/1998,27.4,17.29,22.92,96.189,61.728,81.627
11/26/1998,27.56,15.72,21.263,92.884,48.479,75.888
11/27/1998,28.59,16.73,22.207,94.832,54.209,80.135
11/28/1998,28.64,17.59,22.786,95.354,56.218,81.43
11/29/1998,28.36,18.35,23.056,96.791,52.392,80.686
11/30/1998,28.3,17.63,22.522,95.043,60.866,81.787
12/1/1998,27.92,17.16,21.885,96.734,50.961,79.813
12/2/1998,27.96,15.84,21.644,96.546,53.716,80.846
12/3/1998,27.55,15.95,21.443,96.178,54.26,79.839
12/4/1998,27.3,16.95,21.285,93.287,58.988,80.662
12/5/1998,27.08,16.31,21.119,95.253,52.654,80.384
12/6/1998,27.15,16.89,21.861,99.247,53.378,79.931
12/7/1998,27.23,17.53,22.296,99.5,55.462,79.524
12/8/1998,26.46,16.65,21.731,99.186,54.265,81.684
12/9/1998,26.75,17.13,22.086,95.972,50.11,79.645
12/10/1998,26.63,17.53,21.649,98.566,49.218,82.232
12/11/1998,26.16,16.42,21.33,97.88,50.583,80.842
12/12/1998,26.63,16.09,21.079,99.5,44.843,79.245
12/13/1998,27.81,16.15,21.402,99.181,48.963,76.677
12/14/1998,28.55,15.26,21.642,92.694,44.045,71.396
12/15/1998,28.07,15.13,21.163,93.093,43.83,74.938
12/16/1998,27.56,14.81,20.563,97.995,43.69,78.741
12/17/1998,26.32,14.01,19.757,96.377,45.257,79.57
12/18/1998,26.07,13.93,19.572,97.768,45.07,78.846
12/19/1998,26.43,14.07,19.438,97.517,45.76,79.915
12/20/1998,27.31,13.73,19.739,94.258,42.891,74.699
12/21/1998,27.18,12.59,19.007,95.129,42.41,76.818
12/22/1998,25.99,12.63,18.497,96.647,41.447,77.297
12/23/1998,25.3,13.11,18.574,98.323,41.117,77.962
12/24/1998,25.85,12.77,18.766,99.553,46.231,77.407
12/25/1998,25.89,13.37,18.884,99.034,43.429,79.236
12/26/1998,26.38,13.58,19.55,94.053,43.394,74.616
12/27/1998,26.06,13.69,19.103,93.751,45.333,75.322
12/28/1998,25.53,13.09,18.363,96.155,44.483,78.193
12/29/1998,24.95,12.72,18.176,96.777,44.733,78.935
12/30/1998,24.92,12.42,16.998,97.759,45.616,81.62
12/31/1998,24.65,12.75,17.571,97.676,49.654,81.801
1/1/1999,25,12.98,18.135,96.848,47.22,79.908
1/2/1999,25.64,12.34,18.315,97.6,42.764,76.501
1/3/1999,27.01,12.43,18.897,97.795,43.738,76.904
1/4/1999,26.76,12.48,19.031,96.388,38.623,72.96
1/5/1999,26.82,13.48,19.267,94.672,40.888,73.431
1/6/1999,26.01,15.78,19.559,94.829,43.605,75.315
1/7/1999,25.56,15.69,19.783,95.325,43.997,74.706
1/8/1999,25.85,14.26,18.665,96.01,43.475,76.634
1/9/1999,25.35,13.92,18.692,86.938,38.757,69.219
1/10/1999,22.98,12.06,17.079,89.941,46.389,72.225
1/11/1999,22.8,12.15,16.091,89.829,45.21,73.182
1/12/1999,24.45,10.59,16.471,95.172,43.4,77.298
1/13/1999,25.53,10.49,17.633,97.462,37.19,73.887
1/14/1999,24.95,11.96,17.402,97.14,37.527,75.148
1/15/1999,25.43,12.15,17.858,94.078,37.012,74.453
1/16/1999,25.78,12.48,18.355,92.568,39.094,74.579
1/17/1999,24.94,12.64,17.523,92.589,43.768,75.514
1/18/1999,24.67,11.59,17.101,93.893,43.895,76.227
1/19/1999,24.63,11.65,16.942,93.272,45.327,77.174
1/20/1999,25.46,11.91,17.899,94.885,43.053,76.184
1/21/1999,25.88,12.53,18.27,95.005,42.132,76.13
1/22/1999,26.54,12.13,18.396,93.589,40.467,72.481
1/23/1999,27.42,12,18.677,96.065,37.625,72.535
1/24/1999,28.29,13.35,20.039,97.707,39.772,73.646
1/25/1999,28.23,13.24,20.347,96.728,40.752,74.281
1/26/1999,26.26,12.17,19.004,97.171,37.372,65.898
1/27/1999,25.12,11.97,18.3,91.093,36.652,69.784
1/28/1999,27.35,13.9,19.704,95.08,41.716,74.775
1/29/1999,27.72,14.62,20.151,94.285,41.413,74.685
1/30/1999,25.94,13.65,19.516,93.825,46.045,69.843
1/31/1999,25.51,11.75,17.906,86.954,32.548,63.93
2/1/1999,26.81,12,18.275,86.282,29.049,63.167
2/2/1999,27.98,12.68,19.71,89.228,32.804,68.11
2/3/1999,28.48,14.61,20.803,86.549,37.183,67.192
2/4/1999,29.35,14.49,21.472,92.486,39.118,71.442
2/5/1999,27.58,15.62,20.908,92.195,43.667,72.302
2/6/1999,28.17,13.41,20.475,92.806,32.378,65.119
2/7/1999,28.06,13.62,20.185,85.669,36.867,65.401
2/8/1999,28.62,15.58,21.346,93.371,39.144,72.718
2/9/1999,29.21,16.51,22.501,91.745,40.627,73.032
2/10/1999,26.63,16.18,21.034,94.967,53.315,81.548
2/11/1999,31,16.49,23.188,91.797,37.737,66.958
2/12/1999,31.37,17.71,23.345,85.302,35.409,65.284
2/13/1999,31,17.4,23.22,86.232,36.682,67.469
2/14/1999,29.3,16.48,22.364,92.983,42.308,72.158
2/15/1999,31.01,15.15,22.23,92.914,31.04,66.066
2/16/1999,30.93,15.18,22.64,94.416,34.877,68.439
2/17/1999,30.68,15.38,22.454,95.42,33.866,68.325
2/18/1999,30.75,15.55,22.354,96.233,28.731,64.74
2/19/1999,31.38,16.26,23.391,93.812,32.904,65.507
2/20/1999,30.3,18.04,23.932,94.785,33.65,62.817
2/21/1999,30.72,17.63,23.357,93.473,34.166,63.937
2/22/1999,30.14,14.35,22.862,96.757,36.197,62.3
2/23/1999,30.59,14.48,22.432,96.949,31.794,66.077
2/24/1999,30.78,16.63,24.41,94.75,35.545,66.048
2/25/1999,31.95,19.31,25.98,96.81,43.054,67.859
2/26/1999,33.29,20.5,26.997,94.341,39.695,67.225
2/27/1999,32.27,18.31,25.671,92.546,40.149,60.052
2/28/1999,31,16.86,23.906,80.589,30.249,55.519
3/1/1999,31.04,16.66,23.584,82.741,31.336,57.304
3/2/1999,30.29,16.06,22.543,89.721,25.928,56.565
3/3/1999,30.94,15.52,23.288,88.871,29.519,59.238
3/4/1999,31.69,15.84,23.527,85.94,29.98,60.158
3/5/1999,32.06,16.91,25.537,93.243,32.368,59.874
3/6/1999,32.22,19.72,26.4,98.331,35.007,62.935
3/7/1999,33.24,20.13,26.908,94.989,32.23,63.74
3/8/1999,33.84,21.66,27.03,88.056,31.085,63.422
3/9/1999,35.39,21.99,27.87,91.011,30.689,60.732
3/10/1999,35.26,22.57,28.612,97.112,30.772,63.497
3/11/1999,35.42,23.7,28.646,95.023,34.225,67.639
3/12/1999,31.7,24.21,28.055,93.518,57.571,74.4
3/13/1999,32.49,20.54,27.108,97.918,29.982,69.453
3/14/1999,31.32,16.11,24.905,95.302,21.396,54.549
3/15/1999,32.64,17.56,24.29,89.66,22.838,57.728
3/16/1999,32.58,17.63,26.102,95.509,24.333,58.263
3/17/1999,33.14,20.71,27.955,97.206,39.331,70.884
3/18/1999,34.74,24.9,28.723,97.65,47.427,76.397
3/19/1999,34.58,19.62,27.663,95.419,21.421,60.062
3/20/1999,33.36,18.55,25.635,94.773,19.32,56.414
3/21/1999,33.71,18.76,26.739,84.436,17.318,49.992
3/22/1999,34.23,18.99,26.311,92.373,21.945,55.836
3/23/1999,34.18,19.98,26.889,88.861,32.3,61.319
3/24/1999,33.46,22.29,27.735,96.541,43.664,69.728
3/25/1999,34.42,23.92,28.433,95.73,36.429,71.704
3/26/1999,32.34,24.88,28.062,92.161,54.417,77.004
3/27/1999,34.77,24.26,29.105,94.866,26.476,68.18
3/28/1999,34.51,22.94,28.319,95.499,25.977,66.614
3/29/1999,33.18,22.82,28.483,94.94,42.712,69.289
3/30/1999,33.92,23.69,28.969,92.771,35.586,65.209
3/31/1999,34.17,24.67,29.179,93.069,39.068,69.443
4/1/1999,35.52,25.03,29.779,96.036,40.072,69.858
4/2/1999,36.03,25.28,30.121,96.379,40.457,67.985
4/3/1999,36.7,25.4,30.138,93.442,34.485,65.13
4/4/1999,36.84,25.37,30.105,94.728,34.029,63.848
4/5/1999,34.96,25.49,29.759,95.354,45.554,70.708
4/6/1999,35.7,24.38,29.271,94.846,43.888,72.025
4/7/1999,31.3,23.76,27.85,95.506,68.167,80.582
4/8/1999,30.64,22.7,26.791,97.411,61.555,81.249
4/9/1999,29.3,21.3,25.35,96.486,61.644,78.808
4/10/1999,31.46,21.42,27.874,95.48,61.593,77.451
4/11/1999,32.92,24.28,29.202,96.27,59.144,77.768
4/12/1999,32.56,25.73,29.543,96.501,60.754,78.256
4/13/1999,34.03,26.62,30.134,95.663,54.197,75.931
4/14/1999,33.15,26.45,29.714,95.942,60.462,79.33
4/15/1999,35.41,26.27,30.709,95.716,50.805,72.53
4/16/1999,35.29,26.12,30.181,94.185,43.834,70.426
4/17/1999,34.34,25.32,29.99,98.177,50.332,71.136
4/18/1999,34.06,25.9,29.26,98.527,52.024,74.468
4/19/1999,34.5,24.99,29.979,100.007,47.859,73.134
4/20/1999,34.75,25.48,30.251,100.001,50.857,72.45
4/21/1999,35.73,25.32,30.354,97.014,40.552,69.205
4/22/1999,34.75,25.9,30.194,96.963,45.193,68.796
4/23/1999,34.04,26.4,30.41,94.026,50.411,70.161
4/24/1999,36.33,27.32,31.395,89.94,44.592,67.809
4/25/1999,36.4,27.79,31.535,90.873,49.728,69.307
4/26/1999,37.05,27.78,31.728,92.696,49.618,71.136
4/27/1999,36.56,28,31.846,89.698,50.241,70.748
4/28/1999,36.54,27.98,31.578,86.518,50.117,69.715
4/29/1999,36.48,27.59,30.948,86.024,48.507,69.029
4/30/1999,35.63,27.71,31.282,85.372,47.195,65.754
5/1/1999,36.12,28.33,31.619,83.298,43.042,63.901
5/2/1999,36.2,27.98,31.738,81.529,44.315,63.731
5/3/1999,37.39,27.66,31.918,86.306,40.2,63.333
5/4/1999,36.16,26.56,31.738,86.114,40.587,63.291
5/5/1999,35.71,26.26,30.343,92.855,45.417,70.49
5/6/1999,31.03,26.77,28.625,90.046,68.343,80.982
5/7/1999,33.89,22.53,27.503,98.886,59.365,84.485
5/8/1999,31.51,23.09,26.645,95.511,69.11,85.595
5/9/1999,29.34,23.11,25.348,97.223,71.449,87.906
5/10/1999,33.33,24.01,29.073,94.802,51.655,73.99
5/11/1999,31.42,23.31,26.964,96.171,64.428,82.561
5/12/1999,31.68,23.02,26.901,95.235,64.442,81.885
5/13/1999,30.17,23.47,26.064,96.524,67.189,84.837
5/14/1999,29.89,22.16,25.675,97.807,71.64,86.588
5/15/1999,28.97,21.58,25.121,99.736,75.774,88.474
5/16/1999,31.97,23.1,26.897,94.942,66.493,84.25
5/17/1999,30.04,24.34,26.733,95.155,73.157,86.262
5/18/1999,32.6,23.63,27.802,95.656,62.627,80.927
5/19/1999,32.71,23.67,27.028,96.004,64.61,84.524
5/20/1999,30.32,24.28,26.684,94.828,67.299,84.162
5/21/1999,30.61,24.63,27.088,97.475,74.017,87.305
5/22/1999,31.28,24.43,27.573,98.292,69.729,87.158
5/23/1999,33.02,25.22,28.508,95.404,68.049,82.116
5/24/1999,31.04,25.83,28.088,94.919,74.809,86.018
5/25/1999,32.14,25.89,28.693,94.628,67.081,83.637
5/26/1999,32.71,26.05,28.478,92.756,65.576,84.004
5/27/1999,31.93,25.83,27.795,92.505,71.895,85.8
5/28/1999,30.24,25.93,27.835,93.732,75.091,85.838
5/29/1999,27.53,24.79,26.224,97.59,89.852,93.726
5/30/1999,33.78,26.4,29.907,97.381,71.029,87.372
5/31/1999,35.43,28.8,31.72,93.728,60.987,80.127
6/1/1999,34.95,27.86,31.386,92.808,65.279,79.399
6/2/1999,35.14,23.21,28.821,97.697,67.777,83.966
6/3/1999,32.59,25.87,28.486,95.49,74.146,85.603
6/4/1999,32.25,26.54,28.75,95.603,63.981,81.502
6/5/1999,33.96,27.44,30.188,92.969,58.188,78.483
6/6/1999,29.37,26.06,27.873,96.862,82.877,90.959
6/7/1999,33.88,27.1,29.962,96.181,62.585,82.22
6/8/1999,33.1,27.46,30.505,94.781,66.12,80.631
6/9/1999,32.73,25.95,28.56,95.425,71.019,87.151
6/10/1999,32.44,25.98,28.522,93.807,68.321,81.806
6/11/1999,30.46,25.73,27.383,93.225,77.192,86.109
6/12/1999,30.94,26.06,28.29,94.015,69.503,84.123
6/13/1999,32.85,26.59,29.072,96.119,68.409,83.317
6/14/1999,32.39,26.5,29.298,94.212,67.711,81.987
6/15/1999,32.11,26.84,29.293,93.825,69.176,80.772
6/16/1999,32.38,26.72,28.852,92.455,69.633,81.061
6/17/1999,32.11,26.76,29.106,86.589,68.24,77.706
6/18/1999,31.93,26.15,28.825,90.229,67.321,81.126
6/19/1999,32.51,26.02,28.887,93.684,69.634,82.468
6/20/1999,31.94,25.97,28.578,94.068,72.792,83.418
6/21/1999,32.59,26.28,28.592,93.364,67.007,83.761
6/22/1999,30.51,25.77,27.608,96.444,78.506,89.523
6/23/1999,29.29,26.49,27.41,94.992,84.611,91.112
6/24/1999,30.63,25.96,27.415,94.144,78.614,89.165
6/25/1999,30.84,25.89,27.906,94.095,75.911,88.563
6/26/1999,28.35,25.88,26.85,94.763,88.285,92.422
6/27/1999,29.78,25.54,27.283,95.362,81.002,88.874
6/28/1999,30.37,25.53,27.445,94.167,71.93,87.7
6/29/1999,30.61,25.23,28.086,96.609,78.012,88.024
6/30/1999,29.19,25.02,26.791,97.425,83.608,93.087
7/1/1999,26.64,24.98,25.69,99.942,90.796,96.521
7/2/1999,29.62,25.29,26.533,98.294,85.842,94.065
7/3/1999,30.79,25.06,27.488,94.856,78.036,89.599
7/4/1999,31.72,25.93,28.308,94.046,70.597,85.276
7/5/1999,32.46,26.46,29.149,92.164,69.772,82.311
7/6/1999,30.9,25.42,27.732,95.644,70.792,86.634
7/7/1999,29.8,26.05,27.914,93.001,75.49,85.673
7/8/1999,32.48,26.83,29.553,91.843,66.433,80.901
7/9/1999,31.79,26.14,28.14,94.757,75.558,87.934
7/10/1999,32.07,25.84,27.613,97.257,78.804,90.905
7/11/1999,27.31,25.29,26.355,97.018,85.364,93.496
7/12/1999,28.74,25.64,27.112,97.654,85.711,92.49
7/13/1999,30.49,25.65,27.332,98.645,75.547,90.61
7/14/1999,31.33,26.33,28.274,93.859,72.952,84.13
7/15/1999,32.26,26.2,28.931,94.693,73.558,85.315
7/16/1999,32.19,25.96,29.152,94.799,69.848,84.807
7/17/1999,32.2,25.62,28.95,94.272,70.796,85.007
7/18/1999,30.2,25.3,27.226,95.718,80.528,91.709
7/19/1999,29.48,25.39,27.075,98.88,82.803,91.026
7/20/1999,28.81,24.98,26.758,98.703,82.099,92.545
7/21/1999,29.76,24.8,27.326,97.943,81.816,89.887
7/22/1999,30.74,25.78,27.78,95.032,77.754,88.553
7/23/1999,31.61,25.94,28.61,94.584,70.603,84.755
7/24/1999,32.85,25.98,29.388,96.676,68.265,81.609
7/25/1999,33.75,26.98,30.414,91.649,65.44,78.819
7/26/1999,33.22,26.81,29.295,88.962,64.215,79.547
7/27/1999,32.62,25.24,28.422,95.977,68.86,83.264
7/28/1999,30.24,25.86,27.559,95.931,80.627,88.619
7/29/1999,31.77,25.24,28.431,96.116,73.249,86.47
7/30/1999,30.3,25.9,28.475,95.664,74.894,87.114
7/31/1999,33.86,26.35,30.254,94.886,65.644,82.66
8/1/1999,31.96,26.4,29.159,91.73,75.009,84.338
8/2/1999,32.02,25.67,28.501,93.891,68.655,82.601
8/3/1999,31.17,25.63,28.017,96.213,74.936,85.465
8/4/1999,31.41,26.25,28.83,92.799,72.356,83.525
8/5/1999,32.37,26.47,29.349,93.306,67.999,80.715
8/6/1999,31.86,26.32,28.414,92.863,66.551,82.614
8/7/1999,30.97,25.78,28.215,93.311,76.995,85.476
8/8/1999,31.19,26.27,28.015,95.378,72.856,87.855
8/9/1999,30.13,25.52,27.858,94.536,77.81,89.487
8/10/1999,30.75,25.9,27.758,95.306,74.425,89.004
8/11/1999,31.45,25.88,28.685,93.507,74.977,86.041
8/12/1999,31.51,25.05,27.72,95.687,76.051,88.79
8/13/1999,28.83,25.28,26.741,96.327,88.099,93.946
8/14/1999,30.24,24.57,26.631,96.031,79.637,91.855
8/15/1999,26.77,25.05,25.815,97.657,90.741,93.869
8/16/1999,30.09,25.37,27.213,95.524,77.026,87.838
8/17/1999,31.53,25.73,28.31,94.567,67.608,83.258
8/18/1999,30.54,25.12,27.668,96.451,73.521,88.151
8/19/1999,31.85,25.64,27.767,97.538,69.048,86.379
8/20/1999,31.19,26.03,28.382,93.706,71.773,85.624
8/21/1999,31.39,26.39,28.432,96.4,72.703,85.3
8/22/1999,33.09,26.52,29.147,96.741,64.993,82.729
8/23/1999,32.92,27.06,29.641,95.786,61.977,81.57
8/24/1999,31.24,26.23,28.739,96.009,74.417,85.908
8/25/1999,31.35,26.09,28.33,92.027,72.423,84.999
8/26/1999,31.44,25.34,27.473,95.525,69.097,87.883
8/27/1999,28.36,25.06,26.424,97.592,87.32,92.953
8/28/1999,28.6,25.06,26.766,98.411,83.399,91.073
8/29/1999,29.9,25.72,27.475,94.412,78.844,87.779
8/30/1999,30.56,25.39,27.856,93.073,72.578,85.574
8/31/1999,31.13,26.03,28.137,92.79,70.958,84.498
9/1/1999,31.58,26.06,28.424,93.402,69.699,82.388
9/2/1999,31.49,26.1,28.577,91.704,72.688,82.882
9/3/1999,32.1,26.14,28.848,92.372,70.722,81.591
9/4/1999,31.98,25.81,28.713,94.569,71.186,84.898
9/5/1999,32.34,26.24,29.012,97.311,73.542,85.918
9/6/1999,32.19,26.15,28.851,97.256,64.215,84.689
9/7/1999,32.5,26.12,28.925,96.682,65.393,83.699
9/8/1999,32.18,26.19,28.661,96.46,69.597,86.377
9/9/1999,30.21,25.87,28.125,92.742,73.951,85.143
9/10/1999,30.08,24.97,27.237,95.465,75.084,86.974
9/11/1999,28.65,25.16,26.428,93.48,81.257,89.598
9/12/1999,28.54,24.94,26.147,95.971,77.455,90.172
9/13/1999,29.34,24.55,26.83,97.355,74.838,88.742
9/14/1999,29.92,25.23,27.013,94.735,76.728,89.051
9/15/1999,32.19,25.67,28.25,95.301,67.851,83.692
9/16/1999,31.37,24.91,27.921,95.309,67.417,85.582
9/17/1999,31.59,25.22,28.242,96.619,68.919,85.927
9/18/1999,30.28,24.33,27.275,97.539,78.199,90.118
9/19/1999,32.48,24.6,28.215,96.907,67.225,85.702
9/20/1999,30.08,24.54,27.392,97.02,81.156,90.165
9/21/1999,28.99,24.42,26.193,97.068,79.292,91.616
9/22/1999,27.75,24.36,26.063,95.857,88.81,92.551
9/23/1999,28.64,24.89,26.061,97.475,79.012,91.054
9/24/1999,29.88,24.9,26.918,97.597,72.805,90.357
9/25/1999,30.64,25.42,27.915,97.769,72.496,85.314
9/26/1999,31.2,24.95,27.695,98.469,61.537,83.556
9/27/1999,31.77,25.62,28.607,97.133,64.11,83.107
9/28/1999,32.28,25.26,28.289,97.303,64.755,85.257
9/29/1999,32.99,26.09,29.23,96.22,64.283,82.666
9/30/1999,32.08,25.64,28.051,96.845,63.675,84.199
10/1/1999,30.71,25.4,27.696,97.015,70.003,84.34
10/2/1999,32.74,25.77,28.679,94.32,66.325,82.708
10/3/1999,32.48,25.34,28.823,97.13,62.305,82.062
10/4/1999,32.81,24.6,27.997,95.868,61.88,84.154
10/5/1999,30.38,24.07,27.185,94.699,66.857,82.741
10/6/1999,29.07,23.93,26.334,96.145,75.336,88.513
10/7/1999,31.12,24.71,27.381,95.107,69.473,85.643
10/8/1999,29.72,24.64,26.685,97.016,78.171,89.783
10/9/1999,31.71,25.47,27.857,97.363,66.711,87.596
10/10/1999,32.23,24.24,28.153,95.76,56.02,80.586
10/11/1999,32.01,23.85,27.713,97.65,55.477,80.575
10/12/1999,32.24,24.35,27.932,98.176,54.802,80.218
10/13/1999,30.98,24.37,27.118,97.884,71.738,87.462
10/14/1999,29.68,24.3,26.198,98.823,72.816,90.449
10/15/1999,31.18,24.76,27.611,97.067,68.626,85.967
10/16/1999,32.47,24.95,28.46,97.71,59.55,82.931
10/17/1999,28.58,24.13,26.1,97.132,78.62,89.338
10/18/1999,26.18,23.95,24.742,97.704,88.755,94.493
10/19/1999,27.39,24.18,25.859,99.121,85.394,92.546
10/20/1999,28.38,22.97,25.664,96.986,83.38,92.366
10/21/1999,28.73,23.72,25.379,98.646,77.899,92.174
10/22/1999,29.19,23.64,26.195,97.706,72.17,87.622
10/23/1999,31.22,24.26,27.481,96.6,62.252,85.062
10/24/1999,31.77,23.72,27.61,94.949,63.113,82.372
10/25/1999,32.24,22.14,27.339,93.559,59.944,79.792
10/26/1999,31.38,22.71,26.774,96.637,55.259,80.097
10/27/1999,32.21,23.1,28.157,95.006,61.861,81.111
10/28/1999,32.38,24.91,27.797,93.822,66.333,82.034
10/29/1999,28.39,23.74,26.396,95.024,74.154,86.285
10/30/1999,29.61,23.34,25.804,96.114,74.034,88.501
10/31/1999,29.38,23.06,25.975,99.005,75.58,87.884
11/1/1999,31.41,22.93,27.111,97.694,66.465,86.075
11/2/1999,29.71,22.47,26.11,98.167,76.466,88.353
11/3/1999,30.25,22.91,26.755,97.991,65.136,84.248
11/4/1999,30.21,22,26.548,99.794,73.25,86.627
11/5/1999,30.88,20.89,25.999,96.165,53.6,79.782
11/6/1999,30.45,20.86,25.178,95.24,54.969,81.881
11/7/1999,30.34,20.39,24.793,98.097,55.322,81.722
11/8/1999,30.13,20.45,24.716,94.277,51.299,80.476
11/9/1999,29.71,20.57,24.793,94.553,48.656,77.494
11/10/1999,29.63,18.02,23.237,93.319,49.809,78.69
11/11/1999,29.34,17.56,22.859,95.978,48.743,77.551
11/12/1999,28.77,17.38,22.573,96.655,48.805,78.065
11/13/1999,28.56,17.66,22.606,95.314,47.17,76.116
11/14/1999,28.36,17.64,22.591,98.563,47.63,77.41
11/15/1999,27.87,17.92,23.011,95.065,48.461,75.731
11/16/1999,28.49,17.14,22.357,96.326,46.955,77.124
11/17/1999,29.29,17.94,23.688,97.024,46.205,74.48
11/18/1999,28.3,17.67,22.492,97.089,47.244,75.763
11/19/1999,28.12,18.06,23.611,95.531,41.794,72.709
11/20/1999,27.57,17.64,22.427,98.701,46.54,74.132
11/21/1999,27.49,16.95,21.838,90.948,37.99,67.082
11/22/1999,27.48,15.9,21.697,95.807,50.58,77.051
11/23/1999,28.11,15.59,21.315,98.049,45.801,76.87
11/24/1999,28.11,16.43,21.463,98.368,49.701,77.007
11/25/1999,27.83,15.61,21.173,97.871,48.224,77.451
11/26/1999,27.52,15.59,20.609,96.513,45.173,77.988
11/27/1999,27.58,15.63,20.823,98.366,46.668,79.436
11/28/1999,27.29,15.58,21.004,99.051,50.091,79.282
11/29/1999,27.21,15.58,21.353,97.978,48.245,76.775
11/30/1999,28.06,16.31,21.117,99.309,43.097,76.323
12/1/1999,27.79,16.11,21.542,95.087,45.509,75.852
12/2/1999,28.12,16.21,21.498,95.085,44.332,75.024
12/3/1999,28.19,15.92,21.312,95.91,41.597,74.55
12/4/1999,27.83,15.92,21.529,95.615,40.595,74.046
12/5/1999,27.53,16.06,21.186,93.509,40.961,74.185
12/6/1999,27.64,15.26,20.633,97.662,40.185,73.997
12/7/1999,27.53,14.84,20.242,94.526,37.994,74.341
12/8/1999,28,14.69,21.698,92.949,39.095,72.101
12/9/1999,25.79,18.56,22.171,100.116,61.123,83.207
12/10/1999,27.32,19.5,22.933,100.056,54.101,82.933
12/11/1999,26.87,17.11,21.975,98.934,54.851,83.519
